N,Accuracy,Precision,Recall,F1-score,Custom Metric
1,0.040348101265822785,0.721994157242491,0.040348101265822785,0.01521222243570524,19.82582774811076
2,0.07911392405063292,0.33720109224460487,0.07911392405063292,0.07095289374933827,18.765106467751576
3,0.0981012658227848,0.25671326739364714,0.0981012658227848,0.09494112448319449,17.619382367772104
4,0.10522151898734178,0.22613713422653295,0.10522151898734178,0.09932207384739031,17.417589659482125
5,0.11629746835443038,0.23917740355635925,0.11629746835443038,0.11187268639567598,17.20789087611848
6,0.1194620253164557,0.24114489150090412,0.1194620253164557,0.11544818138963707,17.011900037557094
7,0.11787974683544304,0.23198433950016226,0.11787974683544304,0.11679654733452201,17.03842203231387
8,0.12025316455696203,0.21574398483021903,0.12025316455696203,0.11954862560084079,16.96254665317798
9,0.127373417721519,0.23036467751657624,0.127373417721519,0.12681776293326924,16.575325006697742
10,0.1281645569620253,0.22253947704897076,0.1281645569620253,0.1267122668532758,16.691282519299172
11,0.12579113924050633,0.22299421087000199,0.12579113924050633,0.1232053550300944,16.63847604153695
12,0.12974683544303797,0.24487503310683692,0.12974683544303797,0.12702906064317082,16.44907319076378
13,0.12895569620253164,0.24996435306957457,0.12895569620253164,0.12707071894905006,16.620151250805332
14,0.12895569620253164,0.25566546454600253,0.12895569620253164,0.12716082595464476,16.64668409099373
15,0.1281645569620253,0.2479646715801779,0.1281645569620253,0.12632014656081944,16.574345145405626
16,0.1281645569620253,0.24955636838548229,0.1281645569620253,0.12425075642832435,16.721118273005043
17,0.1305379746835443,0.25989865883062085,0.1305379746835443,0.12813563897424657,16.6189250818542
18,0.13132911392405064,0.25358142648490745,0.13132911392405064,0.1280010381671774,16.671583313896743
19,0.13449367088607594,0.25823502051745717,0.13449367088607594,0.13393870984851997,16.578721972442377
20,0.13212025316455697,0.2478507383966245,0.13212025316455697,0.13253751347105777,16.525301081235355
21,0.13212025316455697,0.23870648734177216,0.13212025316455697,0.13080616201660505,16.437309362030103
22,0.13212025316455697,0.25027030590717303,0.13212025316455697,0.1312420877294295,16.662383149000334
23,0.13528481012658228,0.23934367979067345,0.13528481012658228,0.13395274131450013,16.668537640855654
24,0.13291139240506328,0.2361329730396186,0.13291139240506328,0.13154167664077723,16.74881671633687
25,0.13132911392405064,0.24136673584853965,0.13132911392405064,0.13050406270759368,16.67728051940712
26,0.13212025316455697,0.23907337388350047,0.13212025316455697,0.13015871536857546,16.52577523257527
27,0.13449367088607594,0.2408468443476355,0.13449367088607594,0.1333149956213747,16.555989112663035
28,0.13291139240506328,0.23981930516740638,0.13291139240506328,0.13134408296077477,16.696408781865124
29,0.13212025316455697,0.23661707490821415,0.13212025316455697,0.13102454490389492,16.517405793251534
30,0.13291139240506328,0.2407988108937476,0.13291139240506328,0.1316007180275364,16.580288995968047
31,0.13686708860759494,0.24170391185818396,0.13686708860759494,0.13599598639571991,16.534023415707615
32,0.13686708860759494,0.24434198449230093,0.13686708860759494,0.13561364427147532,16.566480778742026
33,0.13686708860759494,0.25294091457066137,0.13686708860759494,0.13607497091951085,16.480542187569945
34,0.1360759493670886,0.24393134555318097,0.1360759493670886,0.13508890090654208,16.494119409076536
35,0.13449367088607594,0.252933379911228,0.13449367088607594,0.13473690146435277,16.61607965250622
36,0.13528481012658228,0.252895706614061,0.13528481012658228,0.13476407190291562,16.622717779820544
37,0.13686708860759494,0.24991574880815387,0.13686708860759494,0.13505638244047932,16.603338491307714
38,0.13765822784810128,0.25053547454655045,0.13765822784810128,0.13610712494691804,16.634470948702546
39,0.13924050632911392,0.2553614239136391,0.13924050632911392,0.13794398358757415,16.615069822918322
40,0.13844936708860758,0.24988937750013698,0.13844936708860758,0.137496641724093,16.45282007535571
41,0.13924050632911392,0.25148107430544137,0.13924050632911392,0.1379289713494606,16.52853467030602
42,0.14003164556962025,0.2475234944380514,0.14003164556962025,0.1384026845209586,16.46500382025696
43,0.13924050632911392,0.24727296701189103,0.13924050632911392,0.13766799814544944,16.50346195554341
44,0.13686708860759494,0.24342275604142694,0.13686708860759494,0.13506163386978137,16.540712642097596
45,0.13844936708860758,0.24500503452243957,0.13844936708860758,0.13616213322977438,16.415506842184392
46,0.14161392405063292,0.24742742753027563,0.14161392405063292,0.13916035687673223,16.449468595644138
47,0.14003164556962025,0.24723341004986574,0.14003164556962025,0.13746505850421867,16.48608278343507
48,0.13844936708860758,0.2465081990794016,0.13844936708860758,0.1363413029989479,16.509440157517652
49,0.13844936708860758,0.2479454353663214,0.13844936708860758,0.13574994639493307,16.56197349457646
50,0.14161392405063292,0.25122677954956435,0.14161392405063292,0.1395004943701646,16.374830589341528
51,0.14161392405063292,0.24833912132171626,0.14161392405063292,0.13934021161494511,16.36137820734827
52,0.14003164556962025,0.2480330257822346,0.14003164556962025,0.1375611186966117,16.44569123483049
53,0.13924050632911392,0.24725695586059512,0.13924050632911392,0.13736384761326467,16.460519350253108
54,0.13686708860759494,0.2419487882897693,0.13686708860759494,0.13353754469677187,16.5329507053015
55,0.13924050632911392,0.24968217436571866,0.13924050632911392,0.1355368946787168,16.412330791198237
56,0.13686708860759494,0.24460852306975722,0.13686708860759494,0.13454501999222185,16.470872276209466
57,0.13686708860759494,0.24543827743985971,0.13686708860759494,0.13449488552753044,16.359849008823335
58,0.13844936708860758,0.24900217135185487,0.13844936708860758,0.1357192676854569,16.350840629104944
59,0.13765822784810128,0.25136617074908213,0.13765822784810128,0.13639173603988727,16.37609980423671
60,0.13844936708860758,0.24651761740369332,0.13844936708860758,0.13718606302092312,16.336386239198998
61,0.13765822784810128,0.2512644528467313,0.13765822784810128,0.1365751277185321,16.443159162255725
62,0.13844936708860758,0.24986112252726175,0.13844936708860758,0.13742968367593617,16.395499660984058
63,0.1360759493670886,0.24771751191846125,0.1360759493670886,0.13532969154429847,16.49739790253804
64,0.13686708860759494,0.24798122499863,0.13686708860759494,0.13581875943842966,16.55952148376556
65,0.13844936708860758,0.24856892843443476,0.13844936708860758,0.13683193402755361,16.582990749537284
66,0.13765822784810128,0.24697346429941366,0.13765822784810128,0.13590705458210456,16.610416983964498
67,0.13765822784810128,0.24412536303359086,0.13765822784810128,0.1361074080261289,16.627724189265447
68,0.13924050632911392,0.24354896158693623,0.13924050632911392,0.13778942853726328,16.606177979295268
69,0.13844936708860758,0.24547029974245163,0.13844936708860758,0.1372312314600789,16.672423741497415
70,0.13844936708860758,0.24462641788591152,0.13844936708860758,0.1369976570176437,16.651864918123774
71,0.13844936708860758,0.24441544742177654,0.13844936708860758,0.1369204267584514,16.667332249675997
72,0.13844936708860758,0.24196291577620688,0.13844936708860758,0.13684508016411748,16.590500113159738
73,0.13924050632911392,0.24624636966409116,0.13924050632911392,0.13805554339989717,16.602649336359256
74,0.13844936708860758,0.24534032686722557,0.13844936708860758,0.137697247511538,16.64438232607254
75,0.13844936708860758,0.24540625513726777,0.13844936708860758,0.1377552986376271,16.601609294757175
76,0.13924050632911392,0.24383339498054687,0.13924050632911392,0.13888395637229747,16.570099518928448
77,0.13924050632911392,0.2441969422982081,0.13924050632911392,0.1388531327655245,16.468264933075027
78,0.13924050632911392,0.24308558003178257,0.13924050632911392,0.13844152345359875,16.49069296582424
79,0.14082278481012658,0.2431929489287084,0.14082278481012658,0.14051080174914285,16.46649259630022
80,0.14082278481012658,0.245850800043838,0.14082278481012658,0.1404056150933233,16.4731061124029
81,0.14003164556962025,0.2451067524247904,0.14003164556962025,0.1396753327174713,16.450408452787958
82,0.14003164556962025,0.24303472108060717,0.14003164556962025,0.13972668344129038,16.40186526858965
83,0.13924050632911392,0.2445171653241273,0.13924050632911392,0.1386374904612746,16.398032587515583
84,0.13924050632911392,0.24173875965806346,0.13924050632911392,0.13889946477388185,16.438837418109205
85,0.14003164556962025,0.24404813277439863,0.14003164556962025,0.13924202393764354,16.41537283630037
86,0.14082278481012658,0.24306485971834071,0.14082278481012658,0.14074478014767822,16.34584981496314
87,0.14003164556962025,0.24262596580634554,0.14003164556962025,0.1398939827383365,16.340384617839472
88,0.14003164556962025,0.2378753630335909,0.14003164556962025,0.14010061506522198,16.395176079198947
89,0.14003164556962025,0.23680167406433228,0.14003164556962025,0.14000324408177506,16.363056314140064
90,0.14003164556962025,0.24399162282864814,0.14003164556962025,0.1400352093036137,16.339356243525017
91,0.14082278481012658,0.2448726642555756,0.14082278481012658,0.14087362180716612,16.332622184552612
92,0.14161392405063292,0.23883603211134855,0.14161392405063292,0.14134184921784856,16.358210801348076
93,0.1439873417721519,0.24208912132171623,0.1439873417721519,0.14346730375627778,16.35414269666219
94,0.14319620253164558,0.23972084086799278,0.14319620253164558,0.14323984296294423,16.36012793268112
95,0.14240506329113925,0.24212628089210367,0.14240506329113925,0.14282823365101843,16.357878254415386
96,0.14319620253164558,0.24191770781960656,0.14319620253164558,0.14297281319058466,16.417373541157833
97,0.14240506329113925,0.23700699353389226,0.14240506329113925,0.14172565581209817,16.486740626273424
98,0.14161392405063292,0.2426956614061044,0.14161392405063292,0.14133196985670338,16.472256751942837
99,0.14240506329113925,0.24670975121924485,0.14240506329113925,0.14171377423376091,16.470291664939488
